customer_id,join_date,city_id,gender_id,city_name,gender_name,join_year,join_month,join_day,transaction_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,merchant_id,merchant_name,transaction_year,transaction_month,transaction_day,burn_year,burn_month,burn_day,time_between_transactions,time_to_burn,subscribed_duration
36,2023-09-29,14,1,Damietta,Male,2023,9,29,4324,2023-12-07,subscribed,tJH-867,,9,13,Thomas-Nelson,2023,12,7,,,,0.0,,390.0
36,2023-09-29,14,1,Damietta,Male,2023,9,29,529,2023-12-24,subscribed,ujg-642,,1,11,"Smith, Lawson and Hernandez",2023,12,24,,,,17.0,,373.0
36,2023-09-29,14,1,Damietta,Male,2023,9,29,423,2023-12-31,subscribed,VMw-031,,10,13,Thomas-Nelson,2023,12,31,,,,7.0,,366.0
38,2021-10-19,9,2,Tanta,Female,2021,10,19,1163,2022-02-27,subscribed,QVV-166,,1,11,"Smith, Lawson and Hernandez",2022,2,27,,,,0.0,,1038.0
38,2021-10-19,9,2,Tanta,Female,2021,10,19,3098,2022-05-16,burned,VMs-330,2022-08-10,4,15,Butler-Gomez,2022,5,16,2022.0,8.0,10.0,78.0,86.0,
38,2021-10-19,9,2,Tanta,Female,2021,10,19,4406,2022-09-25,subscribed,lvg-391,,8,20,Griffin-Leblanc,2022,9,25,,,,132.0,,828.0
38,2021-10-19,9,2,Tanta,Female,2021,10,19,3603,2022-10-01,burned,gvl-163,2022-11-21,5,9,"Campbell, Shaffer and Martinez",2022,10,1,2022.0,11.0,21.0,6.0,51.0,
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,412,2024-03-06,burned,olm-065,2024-05-01,9,13,Thomas-Nelson,2024,3,6,2024.0,5.0,1.0,0.0,56.0,
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,4317,2024-03-15,subscribed,Hih-512,,5,9,"Campbell, Shaffer and Martinez",2024,3,15,,,,9.0,,291.0
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,203,2024-04-16,burned,ttE-641,2024-07-03,10,13,Thomas-Nelson,2024,4,16,2024.0,7.0,3.0,32.0,78.0,
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,2897,2024-04-28,burned,ZTi-289,2024-05-01,5,9,"Campbell, Shaffer and Martinez",2024,4,28,2024.0,5.0,1.0,12.0,3.0,
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,1028,2024-05-16,burned,Jbg-942,2024-06-13,2,18,Lewis LLC,2024,5,16,2024.0,6.0,13.0,18.0,28.0,
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,3490,2024-06-14,subscribed,bKs-306,,3,8,Medina-Foster,2024,6,14,,,,29.0,,200.0
39,2024-02-27,2,2,Alexandria,Female,2024,2,27,3658,2024-07-09,subscribed,XjD-272,,8,20,Griffin-Leblanc,2024,7,9,,,,25.0,,175.0
40,2022-05-15,20,2,Sohag,Female,2022,5,15,3049,2023-02-03,subscribed,hVP-439,,4,15,Butler-Gomez,2023,2,3,,,,0.0,,697.0
40,2022-05-15,20,2,Sohag,Female,2022,5,15,3863,2023-06-20,subscribed,YMC-395,,10,13,Thomas-Nelson,2023,6,20,,,,137.0,,560.0
40,2022-05-15,20,2,Sohag,Female,2022,5,15,3948,2023-08-14,burned,pZA-087,2023-08-21,6,15,Butler-Gomez,2023,8,14,2023.0,8.0,21.0,55.0,7.0,
40,2022-05-15,20,2,Sohag,Female,2022,5,15,1526,2023-08-21,burned,axT-872,2023-09-21,2,18,Lewis LLC,2023,8,21,2023.0,9.0,21.0,7.0,31.0,
40,2022-05-15,20,2,Sohag,Female,2022,5,15,4394,2024-01-16,subscribed,OuX-898,,2,18,Lewis LLC,2024,1,16,,,,148.0,,350.0
41,2021-11-17,15,1,Aswan,Male,2021,11,17,3484,2021-11-29,burned,tRy-921,2021-12-30,4,15,Butler-Gomez,2021,11,29,2021.0,12.0,30.0,0.0,31.0,
41,2021-11-17,15,1,Aswan,Male,2021,11,17,1917,2023-01-10,subscribed,xdQ-869,,1,11,"Smith, Lawson and Hernandez",2023,1,10,,,,407.0,,721.0
41,2021-11-17,15,1,Aswan,Male,2021,11,17,1759,2023-04-30,subscribed,IaC-576,,3,8,Medina-Foster,2023,4,30,,,,110.0,,611.0
41,2021-11-17,15,1,Aswan,Male,2021,11,17,1617,2023-07-25,subscribed,skA-909,,8,20,Griffin-Leblanc,2023,7,25,,,,86.0,,525.0
41,2021-11-17,15,1,Aswan,Male,2021,11,17,1980,2023-09-18,burned,szR-452,2023-10-15,5,9,"Campbell, Shaffer and Martinez",2023,9,18,2023.0,10.0,15.0,55.0,27.0,
41,2021-11-17,15,1,Aswan,Male,2021,11,17,2986,2023-11-15,subscribed,gAO-922,,6,15,Butler-Gomez,2023,11,15,,,,58.0,,412.0
41,2021-11-17,15,1,Aswan,Male,2021,11,17,2057,2023-11-22,burned,hwR-080,2024-01-28,8,20,Griffin-Leblanc,2023,11,22,2024.0,1.0,28.0,7.0,67.0,
42,2021-09-25,7,1,Mansoura,Male,2021,9,25,4596,2022-09-11,burned,dtz-392,2022-11-03,1,11,"Smith, Lawson and Hernandez",2022,9,11,2022.0,11.0,3.0,0.0,53.0,
42,2021-09-25,7,1,Mansoura,Male,2021,9,25,667,2024-01-07,burned,fLW-351,2024-03-04,4,15,Butler-Gomez,2024,1,7,2024.0,3.0,4.0,483.0,57.0,
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,4192,2022-02-14,burned,jpI-221,2022-03-02,2,18,Lewis LLC,2022,2,14,2022.0,3.0,2.0,0.0,16.0,
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,3482,2022-09-03,subscribed,fvF-822,,10,13,Thomas-Nelson,2022,9,3,,,,201.0,,850.0
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,1402,2023-01-20,subscribed,mhg-314,,7,7,Berry-Anderson,2023,1,20,,,,139.0,,711.0
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,745,2023-04-08,burned,Hlg-343,2023-05-06,9,13,Thomas-Nelson,2023,4,8,2023.0,5.0,6.0,78.0,28.0,
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,355,2023-04-17,burned,WLd-742,2023-06-16,3,8,Medina-Foster,2023,4,17,2023.0,6.0,16.0,9.0,60.0,
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,918,2023-07-29,subscribed,nJM-116,,1,11,"Smith, Lawson and Hernandez",2023,7,29,,,,103.0,,521.0
43,2021-09-10,12,2,Fayyum,Female,2021,9,10,3218,2023-10-26,subscribed,qUm-453,,4,15,Butler-Gomez,2023,10,26,,,,89.0,,432.0
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,3911,2024-02-18,burned,qXh-036,2024-05-11,5,9,"Campbell, Shaffer and Martinez",2024,2,18,2024.0,5.0,11.0,0.0,83.0,
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,2635,2024-03-11,burned,tnd-614,2024-03-27,5,9,"Campbell, Shaffer and Martinez",2024,3,11,2024.0,3.0,27.0,22.0,16.0,
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,4575,2024-04-02,subscribed,AYW-074,,3,8,Medina-Foster,2024,4,2,,,,22.0,,273.0
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,1068,2024-04-10,burned,OYr-820,2024-06-13,6,15,Butler-Gomez,2024,4,10,2024.0,6.0,13.0,8.0,64.0,
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,1476,2024-05-13,subscribed,noA-888,,8,20,Griffin-Leblanc,2024,5,13,,,,33.0,,232.0
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,4948,2024-05-20,burned,IUb-309,2024-07-23,9,13,Thomas-Nelson,2024,5,20,2024.0,7.0,23.0,7.0,64.0,
44,2023-07-24,8,1,El-Mahalla El-Kubra,Male,2023,7,24,2906,2024-07-13,subscribed,cDF-256,,9,13,Thomas-Nelson,2024,7,13,,,,54.0,,171.0
45,2021-10-24,15,1,Aswan,Male,2021,10,24,4238,2022-12-12,subscribed,gJh-190,,3,8,Medina-Foster,2022,12,12,,,,0.0,,750.0
45,2021-10-24,15,1,Aswan,Male,2021,10,24,2389,2023-01-27,burned,fYp-380,2023-02-22,2,18,Lewis LLC,2023,1,27,2023.0,2.0,22.0,46.0,26.0,
45,2021-10-24,15,1,Aswan,Male,2021,10,24,3686,2023-05-08,burned,DpK-867,2023-06-07,8,20,Griffin-Leblanc,2023,5,8,2023.0,6.0,7.0,101.0,30.0,
45,2021-10-24,15,1,Aswan,Male,2021,10,24,2722,2023-12-13,subscribed,CbN-904,,10,13,Thomas-Nelson,2023,12,13,,,,219.0,,384.0
46,2022-05-25,3,1,Giza,Male,2022,5,25,3450,2023-07-15,burned,EUg-114,2023-09-15,4,15,Butler-Gomez,2023,7,15,2023.0,9.0,15.0,0.0,62.0,
47,2023-12-05,14,2,Damietta,Female,2023,12,5,3497,2023-12-15,subscribed,Njv-253,,9,13,Thomas-Nelson,2023,12,15,,,,0.0,,382.0
47,2023-12-05,14,2,Damietta,Female,2023,12,5,1237,2024-02-05,subscribed,Sel-152,,2,18,Lewis LLC,2024,2,5,,,,52.0,,330.0
47,2023-12-05,14,2,Damietta,Female,2023,12,5,1646,2024-03-07,burned,AHz-743,2024-03-25,7,7,Berry-Anderson,2024,3,7,2024.0,3.0,25.0,31.0,18.0,
47,2023-12-05,14,2,Damietta,Female,2023,12,5,3120,2024-05-24,burned,Qbv-185,2024-07-24,2,18,Lewis LLC,2024,5,24,2024.0,7.0,24.0,78.0,61.0,
48,2022-07-07,17,1,Damanhur,Male,2022,7,7,4120,2022-07-26,burned,tGl-402,2022-08-14,10,13,Thomas-Nelson,2022,7,26,2022.0,8.0,14.0,0.0,19.0,
48,2022-07-07,17,1,Damanhur,Male,2022,7,7,2289,2023-08-29,subscribed,bxR-131,,5,9,"Campbell, Shaffer and Martinez",2023,8,29,,,,399.0,,490.0
48,2022-07-07,17,1,Damanhur,Male,2022,7,7,3891,2023-10-29,subscribed,Uwx-852,,7,7,Berry-Anderson,2023,10,29,,,,61.0,,429.0
48,2022-07-07,17,1,Damanhur,Male,2022,7,7,4412,2023-12-03,subscribed,Bny-858,,2,18,Lewis LLC,2023,12,3,,,,35.0,,394.0
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,4319,2023-09-26,subscribed,cZu-333,,8,20,Griffin-Leblanc,2023,9,26,,,,0.0,,462.0
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,2026,2023-11-05,subscribed,krt-277,,6,15,Butler-Gomez,2023,11,5,,,,40.0,,422.0
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,2780,2023-11-29,burned,bkT-205,2024-02-26,2,18,Lewis LLC,2023,11,29,2024.0,2.0,26.0,24.0,89.0,
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,1277,2023-12-19,subscribed,roK-769,,5,9,"Campbell, Shaffer and Martinez",2023,12,19,,,,20.0,,378.0
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,2630,2024-02-13,burned,QVJ-919,2024-03-05,1,11,"Smith, Lawson and Hernandez",2024,2,13,2024.0,3.0,5.0,56.0,21.0,
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,1884,2024-02-14,subscribed,Krn-343,,5,9,"Campbell, Shaffer and Martinez",2024,2,14,,,,1.0,,321.0
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,3844,2024-03-23,burned,Ulj-713,2024-04-19,6,15,Butler-Gomez,2024,3,23,2024.0,4.0,19.0,38.0,27.0,
49,2023-09-23,4,2,Shubra El-Kheima,Female,2023,9,23,456,2024-06-12,burned,AZt-769,2024-09-07,1,11,"Smith, Lawson and Hernandez",2024,6,12,2024.0,9.0,7.0,81.0,87.0,
50,2022-11-16,18,1,Beni Suef,Male,2022,11,16,461,2023-05-20,burned,FJr-444,2023-06-15,9,13,Thomas-Nelson,2023,5,20,2023.0,6.0,15.0,0.0,26.0,
50,2022-11-16,18,1,Beni Suef,Male,2022,11,16,1254,2023-07-02,burned,aLp-721,2023-09-08,4,15,Butler-Gomez,2023,7,2,2023.0,9.0,8.0,43.0,68.0,
50,2022-11-16,18,1,Beni Suef,Male,2022,11,16,3306,2023-07-22,subscribed,qZW-684,,6,15,Butler-Gomez,2023,7,22,,,,20.0,,528.0
50,2022-11-16,18,1,Beni Suef,Male,2022,11,16,4956,2024-01-25,subscribed,uxx-888,,3,8,Medina-Foster,2024,1,25,,,,187.0,,341.0
50,2022-11-16,18,1,Beni Suef,Male,2022,11,16,2841,2024-06-04,burned,ywp-847,2024-07-24,7,7,Berry-Anderson,2024,6,4,2024.0,7.0,24.0,131.0,50.0,
50,2022-11-16,18,1,Beni Suef,Male,2022,11,16,4289,2024-06-15,burned,OKM-857,2024-08-17,1,11,"Smith, Lawson and Hernandez",2024,6,15,2024.0,8.0,17.0,11.0,63.0,
51,2023-11-12,8,1,El-Mahalla El-Kubra,Male,2023,11,12,375,2024-06-29,subscribed,KFS-094,,6,15,Butler-Gomez,2024,6,29,,,,0.0,,185.0
52,2022-02-24,4,1,Shubra El-Kheima,Male,2022,2,24,3633,2023-03-23,subscribed,qBs-527,,2,18,Lewis LLC,2023,3,23,,,,0.0,,649.0
53,2023-02-24,2,2,Alexandria,Female,2023,2,24,2436,2023-03-16,burned,jwb-029,2023-04-15,4,15,Butler-Gomez,2023,3,16,2023.0,4.0,15.0,0.0,30.0,
53,2023-02-24,2,2,Alexandria,Female,2023,2,24,2460,2023-11-15,subscribed,KSx-105,,5,9,"Campbell, Shaffer and Martinez",2023,11,15,,,,244.0,,412.0
53,2023-02-24,2,2,Alexandria,Female,2023,2,24,262,2024-01-06,burned,DBB-896,2024-01-21,8,20,Griffin-Leblanc,2024,1,6,2024.0,1.0,21.0,52.0,15.0,
53,2023-02-24,2,2,Alexandria,Female,2023,2,24,2637,2024-06-06,subscribed,dBj-877,,2,18,Lewis LLC,2024,6,6,,,,152.0,,208.0
53,2023-02-24,2,2,Alexandria,Female,2023,2,24,4447,2024-06-11,subscribed,ZZh-234,,4,15,Butler-Gomez,2024,6,11,,,,5.0,,203.0
54,2023-05-30,6,1,Suez,Male,2023,5,30,3942,2023-06-02,subscribed,YZB-408,,9,13,Thomas-Nelson,2023,6,2,,,,0.0,,578.0
54,2023-05-30,6,1,Suez,Male,2023,5,30,3461,2023-12-17,burned,Vhu-371,2024-02-13,10,13,Thomas-Nelson,2023,12,17,2024.0,2.0,13.0,198.0,58.0,
54,2023-05-30,6,1,Suez,Male,2023,5,30,2632,2024-07-06,burned,CnF-047,2024-07-16,6,15,Butler-Gomez,2024,7,6,2024.0,7.0,16.0,202.0,10.0,
55,2023-05-27,10,2,Asyut,Female,2023,5,27,591,2023-08-14,burned,GLD-383,2023-08-14,9,13,Thomas-Nelson,2023,8,14,2023.0,8.0,14.0,0.0,0.0,
55,2023-05-27,10,2,Asyut,Female,2023,5,27,1181,2023-10-11,burned,HBl-183,2023-10-31,6,15,Butler-Gomez,2023,10,11,2023.0,10.0,31.0,58.0,20.0,
55,2023-05-27,10,2,Asyut,Female,2023,5,27,2696,2024-07-09,subscribed,QvC-073,,4,15,Butler-Gomez,2024,7,9,,,,272.0,,175.0
56,2023-06-19,4,2,Shubra El-Kheima,Female,2023,6,19,4305,2023-07-09,burned,fDX-701,2023-08-09,7,7,Berry-Anderson,2023,7,9,2023.0,8.0,9.0,0.0,31.0,
56,2023-06-19,4,2,Shubra El-Kheima,Female,2023,6,19,763,2023-10-02,burned,fQb-935,2023-12-20,10,13,Thomas-Nelson,2023,10,2,2023.0,12.0,20.0,85.0,79.0,
56,2023-06-19,4,2,Shubra El-Kheima,Female,2023,6,19,4809,2023-12-01,subscribed,Yme-056,,8,20,Griffin-Leblanc,2023,12,1,,,,60.0,,396.0
56,2023-06-19,4,2,Shubra El-Kheima,Female,2023,6,19,4031,2024-05-30,subscribed,pqW-742,,7,7,Berry-Anderson,2024,5,30,,,,181.0,,215.0
57,2021-07-27,18,2,Beni Suef,Female,2021,7,27,1167,2022-02-17,burned,fbN-095,2022-02-22,10,13,Thomas-Nelson,2022,2,17,2022.0,2.0,22.0,0.0,5.0,
57,2021-07-27,18,2,Beni Suef,Female,2021,7,27,3824,2022-09-25,subscribed,TBY-140,,9,13,Thomas-Nelson,2022,9,25,,,,220.0,,828.0
57,2021-07-27,18,2,Beni Suef,Female,2021,7,27,2334,2023-10-22,subscribed,vgU-753,,1,11,"Smith, Lawson and Hernandez",2023,10,22,,,,392.0,,436.0
57,2021-07-27,18,2,Beni Suef,Female,2021,7,27,1420,2023-12-08,burned,VHa-358,2024-01-13,3,8,Medina-Foster,2023,12,8,2024.0,1.0,13.0,47.0,36.0,
58,2022-07-31,12,1,Fayyum,Male,2022,7,31,4511,2022-09-15,burned,HPt-767,2022-10-13,7,7,Berry-Anderson,2022,9,15,2022.0,10.0,13.0,0.0,28.0,
58,2022-07-31,12,1,Fayyum,Male,2022,7,31,2977,2022-10-22,burned,sbo-077,2022-12-21,7,7,Berry-Anderson,2022,10,22,2022.0,12.0,21.0,37.0,60.0,
58,2022-07-31,12,1,Fayyum,Male,2022,7,31,560,2022-10-29,subscribed,nmK-501,,7,7,Berry-Anderson,2022,10,29,,,,7.0,,794.0
58,2022-07-31,12,1,Fayyum,Male,2022,7,31,4656,2023-02-23,subscribed,Isz-251,,7,7,Berry-Anderson,2023,2,23,,,,117.0,,677.0
58,2022-07-31,12,1,Fayyum,Male,2022,7,31,1465,2024-07-14,subscribed,ARt-642,,9,13,Thomas-Nelson,2024,7,14,,,,507.0,,170.0
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,184,2024-04-18,burned,QCM-296,2024-07-03,3,8,Medina-Foster,2024,4,18,2024.0,7.0,3.0,0.0,76.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,3864,2024-04-22,burned,NDE-304,2024-06-15,2,18,Lewis LLC,2024,4,22,2024.0,6.0,15.0,4.0,54.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,4191,2024-05-07,subscribed,tOh-620,,1,11,"Smith, Lawson and Hernandez",2024,5,7,,,,15.0,,238.0
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,2724,2024-05-15,burned,GyV-438,2024-05-26,3,8,Medina-Foster,2024,5,15,2024.0,5.0,26.0,8.0,11.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,17,2024-05-19,burned,HBW-410,2024-06-13,4,15,Butler-Gomez,2024,5,19,2024.0,6.0,13.0,4.0,25.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,3946,2024-05-27,burned,dze-188,2024-06-19,6,15,Butler-Gomez,2024,5,27,2024.0,6.0,19.0,8.0,23.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,3303,2024-06-11,burned,FqT-769,2024-08-29,1,11,"Smith, Lawson and Hernandez",2024,6,11,2024.0,8.0,29.0,15.0,79.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,2154,2024-06-18,burned,upE-232,2024-09-08,6,15,Butler-Gomez,2024,6,18,2024.0,9.0,8.0,7.0,82.0,
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,2468,2024-06-23,subscribed,sWf-177,,5,9,"Campbell, Shaffer and Martinez",2024,6,23,,,,5.0,,191.0
59,2024-04-16,2,1,Alexandria,Male,2024,4,16,3411,2024-07-12,subscribed,yhF-635,,6,15,Butler-Gomez,2024,7,12,,,,19.0,,172.0
60,2022-10-13,10,1,Asyut,Male,2022,10,13,465,2022-11-28,burned,kWM-480,2023-02-23,10,13,Thomas-Nelson,2022,11,28,2023.0,2.0,23.0,0.0,87.0,
60,2022-10-13,10,1,Asyut,Male,2022,10,13,748,2023-01-07,subscribed,HyR-504,,7,7,Berry-Anderson,2023,1,7,,,,40.0,,724.0
60,2022-10-13,10,1,Asyut,Male,2022,10,13,4315,2023-05-29,burned,STX-451,2023-06-14,7,7,Berry-Anderson,2023,5,29,2023.0,6.0,14.0,142.0,16.0,
60,2022-10-13,10,1,Asyut,Male,2022,10,13,1193,2023-06-05,subscribed,VCs-524,,3,8,Medina-Foster,2023,6,5,,,,7.0,,575.0
60,2022-10-13,10,1,Asyut,Male,2022,10,13,4903,2024-03-09,burned,kTK-399,2024-04-27,2,18,Lewis LLC,2024,3,9,2024.0,4.0,27.0,278.0,49.0,
61,2023-05-02,4,1,Shubra El-Kheima,Male,2023,5,2,3507,2024-01-23,burned,QMU-835,2024-03-29,6,15,Butler-Gomez,2024,1,23,2024.0,3.0,29.0,0.0,66.0,
61,2023-05-02,4,1,Shubra El-Kheima,Male,2023,5,2,3630,2024-02-18,burned,BbM-181,2024-03-02,6,15,Butler-Gomez,2024,2,18,2024.0,3.0,2.0,26.0,13.0,
61,2023-05-02,4,1,Shubra El-Kheima,Male,2023,5,2,3981,2024-04-27,burned,HyH-273,2024-06-03,8,20,Griffin-Leblanc,2024,4,27,2024.0,6.0,3.0,69.0,37.0,
62,2021-08-20,14,2,Damietta,Female,2021,8,20,3880,2022-04-04,subscribed,WSD-297,,4,15,Butler-Gomez,2022,4,4,,,,0.0,,1002.0
62,2021-08-20,14,2,Damietta,Female,2021,8,20,3973,2022-06-04,subscribed,FcC-617,,5,9,"Campbell, Shaffer and Martinez",2022,6,4,,,,61.0,,941.0
62,2021-08-20,14,2,Damietta,Female,2021,8,20,1776,2022-10-06,burned,xZE-173,2022-10-28,3,8,Medina-Foster,2022,10,6,2022.0,10.0,28.0,124.0,22.0,
63,2021-12-22,16,2,Minya,Female,2021,12,22,1728,2022-09-12,subscribed,naU-353,,9,13,Thomas-Nelson,2022,9,12,,,,0.0,,841.0
63,2021-12-22,16,2,Minya,Female,2021,12,22,2058,2022-11-07,subscribed,COl-661,,6,15,Butler-Gomez,2022,11,7,,,,56.0,,785.0
63,2021-12-22,16,2,Minya,Female,2021,12,22,797,2023-01-27,subscribed,slW-388,,3,8,Medina-Foster,2023,1,27,,,,81.0,,704.0
63,2021-12-22,16,2,Minya,Female,2021,12,22,3576,2023-08-02,subscribed,KNw-868,,6,15,Butler-Gomez,2023,8,2,,,,187.0,,517.0
63,2021-12-22,16,2,Minya,Female,2021,12,22,4633,2023-11-18,subscribed,HTR-616,,8,20,Griffin-Leblanc,2023,11,18,,,,108.0,,409.0
64,2024-03-19,15,2,Aswan,Female,2024,3,19,2226,2024-04-08,burned,hbF-630,2024-04-30,1,11,"Smith, Lawson and Hernandez",2024,4,8,2024.0,4.0,30.0,0.0,22.0,
64,2024-03-19,15,2,Aswan,Female,2024,3,19,4170,2024-04-10,burned,Wwa-856,2024-04-21,10,13,Thomas-Nelson,2024,4,10,2024.0,4.0,21.0,2.0,11.0,
64,2024-03-19,15,2,Aswan,Female,2024,3,19,4274,2024-05-26,burned,qNv-323,2024-07-09,10,13,Thomas-Nelson,2024,5,26,2024.0,7.0,9.0,46.0,44.0,
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,3416,2022-02-06,subscribed,ptp-757,,2,18,Lewis LLC,2022,2,6,,,,0.0,,1059.0
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,1805,2022-04-08,subscribed,wCl-826,,4,15,Butler-Gomez,2022,4,8,,,,61.0,,998.0
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,2622,2022-05-04,subscribed,QLo-465,,1,11,"Smith, Lawson and Hernandez",2022,5,4,,,,26.0,,972.0
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,829,2022-06-16,subscribed,rWR-103,,9,13,Thomas-Nelson,2022,6,16,,,,43.0,,929.0
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,4957,2022-06-20,burned,MzT-206,2022-08-20,2,18,Lewis LLC,2022,6,20,2022.0,8.0,20.0,4.0,61.0,
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,3205,2022-12-09,subscribed,ZAG-764,,7,7,Berry-Anderson,2022,12,9,,,,172.0,,753.0
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,2348,2024-01-30,subscribed,CbT-644,,4,15,Butler-Gomez,2024,1,30,,,,417.0,,336.0
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,4362,2024-04-07,burned,edY-969,2024-06-29,3,8,Medina-Foster,2024,4,7,2024.0,6.0,29.0,68.0,83.0,
65,2021-12-08,8,1,El-Mahalla El-Kubra,Male,2021,12,8,308,2024-05-03,subscribed,IbS-983,,10,13,Thomas-Nelson,2024,5,3,,,,26.0,,242.0
66,2024-03-28,14,2,Damietta,Female,2024,3,28,112,2024-03-28,subscribed,KLh-074,,8,20,Griffin-Leblanc,2024,3,28,,,,0.0,,278.0
66,2024-03-28,14,2,Damietta,Female,2024,3,28,1116,2024-04-05,subscribed,bjw-891,,1,11,"Smith, Lawson and Hernandez",2024,4,5,,,,8.0,,270.0
66,2024-03-28,14,2,Damietta,Female,2024,3,28,1421,2024-05-03,subscribed,SOp-200,,2,18,Lewis LLC,2024,5,3,,,,28.0,,242.0
66,2024-03-28,14,2,Damietta,Female,2024,3,28,1470,2024-05-03,burned,FKX-917,2024-07-04,8,20,Griffin-Leblanc,2024,5,3,2024.0,7.0,4.0,0.0,62.0,
66,2024-03-28,14,2,Damietta,Female,2024,3,28,1641,2024-06-30,burned,HXB-824,2024-08-26,1,11,"Smith, Lawson and Hernandez",2024,6,30,2024.0,8.0,26.0,58.0,57.0,
66,2024-03-28,14,2,Damietta,Female,2024,3,28,2395,2024-07-08,burned,FwA-312,2024-08-14,5,9,"Campbell, Shaffer and Martinez",2024,7,8,2024.0,8.0,14.0,8.0,37.0,
67,2022-04-23,8,1,El-Mahalla El-Kubra,Male,2022,4,23,557,2023-03-13,subscribed,hmE-788,,3,8,Medina-Foster,2023,3,13,,,,0.0,,659.0
67,2022-04-23,8,1,El-Mahalla El-Kubra,Male,2022,4,23,677,2024-03-05,burned,URn-163,2024-05-13,8,20,Griffin-Leblanc,2024,3,5,2024.0,5.0,13.0,358.0,69.0,
68,2023-05-21,16,2,Minya,Female,2023,5,21,1449,2023-06-10,subscribed,jsP-221,,6,15,Butler-Gomez,2023,6,10,,,,0.0,,570.0
68,2023-05-21,16,2,Minya,Female,2023,5,21,2162,2023-06-10,subscribed,rPO-443,,9,13,Thomas-Nelson,2023,6,10,,,,0.0,,570.0
68,2023-05-21,16,2,Minya,Female,2023,5,21,3439,2024-01-08,subscribed,Cdj-059,,10,13,Thomas-Nelson,2024,1,8,,,,212.0,,358.0
68,2023-05-21,16,2,Minya,Female,2023,5,21,1761,2024-03-05,burned,lcx-108,2024-03-16,9,13,Thomas-Nelson,2024,3,5,2024.0,3.0,16.0,57.0,11.0,
68,2023-05-21,16,2,Minya,Female,2023,5,21,2774,2024-04-03,burned,SUa-016,2024-06-24,1,11,"Smith, Lawson and Hernandez",2024,4,3,2024.0,6.0,24.0,29.0,82.0,
68,2023-05-21,16,2,Minya,Female,2023,5,21,4108,2024-05-25,burned,kgK-022,2024-07-28,4,15,Butler-Gomez,2024,5,25,2024.0,7.0,28.0,52.0,64.0,
69,2023-11-02,13,1,Zagazig,Male,2023,11,2,3619,2023-11-06,burned,oTf-287,2023-12-03,1,11,"Smith, Lawson and Hernandez",2023,11,6,2023.0,12.0,3.0,0.0,27.0,
69,2023-11-02,13,1,Zagazig,Male,2023,11,2,3300,2024-01-11,subscribed,eTR-160,,6,15,Butler-Gomez,2024,1,11,,,,66.0,,355.0
